tstamp,CH1,CH2
2025-07-23 12:09:51,9417109.0,8580344.0
2025-07-23 12:09:52,9417391.75,8580355.75
2025-07-23 12:09:53,9417320.0,8580393.333333334
2025-07-23 12:09:54,9417064.0,8580512.0
2025-07-23 12:09:55,9417110.8,8580618.8
2025-07-23 12:09:56,9416641.333333334,8580586.166666666
2025-07-23 12:09:57,9416476.555555556,8580602.888888888
2025-07-23 12:09:58,9416357.8,8580650.4
2025-07-23 12:09:59,9416373.0,8580681.6
2025-07-23 12:10:00,9416416.2,8580720.6
2025-07-23 12:10:01,9416149.666666666,8580773.5
2025-07-23 12:10:02,9415631.555555556,8580836.0
2025-07-23 12:10:03,9415360.8,8580891.8
2025-07-23 12:10:04,9415255.4,8580949.0
2025-07-23 12:10:05,9415202.2,8580982.2
2025-07-23 12:10:06,9414828.5,8581013.666666666
2025-07-23 12:10:07,9414330.555555556,8581074.0
2025-07-23 12:10:08,9414177.2,8581121.2
2025-07-23 12:10:09,9414162.0,8581160.6
2025-07-23 12:10:10,9413979.6,8581194.2
2025-07-23 12:10:11,9413855.833333334,8581245.333333334
2025-07-23 12:10:12,9413850.111111112,8581308.555555556
2025-07-23 12:10:13,9413749.8,8581363.6
2025-07-23 12:10:14,9413804.2,8581404.2
2025-07-23 12:10:15,9413948.4,8581451.0
2025-07-23 12:10:16,9413770.5,8581486.833333334
2025-07-23 12:10:17,9413548.555555556,8581548.888888888
2025-07-23 12:10:18,9413291.2,8581610.0
2025-07-23 12:10:19,9413211.2,8581662.8
2025-07-23 12:10:20,9413026.8,8581708.0
2025-07-23 12:10:21,9412838.666666666,8581763.166666666
2025-07-23 12:10:22,9412503.888888888,8581833.888888888
2025-07-23 12:10:23,9412042.0,8581894.2
2025-07-23 12:10:24,9411812.4,8581947.0
2025-07-23 12:10:25,9411611.2,8582000.0
2025-07-23 12:10:26,9411528.166666666,8582048.833333334
2025-07-23 12:10:27,9411397.0,8582110.0
2025-07-23 12:10:28,9411154.0,8582171.0
2025-07-23 12:10:29,9411042.2,8582201.4
2025-07-23 12:10:30,9410917.8,8582240.4
2025-07-23 12:10:31,9410708.333333334,8582281.833333334
2025-07-23 12:10:32,9410353.444444444,8582358.666666666
2025-07-23 12:10:33,9409998.0,8582423.0
2025-07-23 12:10:34,9409774.0,8582459.0
2025-07-23 12:10:35,9409782.8,8582492.6
2025-07-23 12:10:36,9409854.5,8582539.166666666
2025-07-23 12:10:37,9409768.111111112,8582597.888888888
2025-07-23 12:10:38,9409260.6,8582650.8
2025-07-23 12:10:39,9409074.4,8582697.6
2025-07-23 12:10:40,9408826.8,8582739.6
