tstamp,CH1,CH2
2025-06-27 11:30:00,7633079.5,3652415.25
2025-06-27 11:30:01,7632996.8,3652242.4
2025-06-27 11:30:02,7633118.75,3651809.25
2025-06-27 11:30:03,7633194.666666667,3651591.6666666665
2025-06-27 11:30:04,7633017.5,3651464.0
2025-06-27 11:30:05,7633111.75,3651302.75
2025-06-27 11:30:06,7633209.2,3651140.8
2025-06-27 11:30:07,7632944.25,3650714.0
2025-06-27 11:30:08,7633110.333333333,3650531.3333333335
2025-06-27 11:30:09,7633022.75,3650410.25
2025-06-27 11:30:10,7632986.25,3650276.5
2025-06-27 11:30:11,7632986.2,3650131.2
2025-06-27 11:30:12,7632926.0,3649756.75
2025-06-27 11:30:13,7632649.0,3649579.3333333335
2025-06-27 11:30:14,7632595.5,3649484.5
2025-06-27 11:30:15,7632513.75,3649363.0
2025-06-27 11:30:16,7632774.4,3649248.8
2025-06-27 11:30:17,7632673.2,3649098.8
2025-06-27 11:30:18,7632513.2,3648937.8
2025-06-27 11:30:19,7632627.0,3648709.111111111
2025-06-27 11:30:20,7633019.166666667,3648471.3333333335
2025-06-27 11:30:21,7632749.8,3648288.8
2025-06-27 11:30:22,7632499.0,3647931.75
2025-06-27 11:30:23,7632391.0,3647741.6666666665
2025-06-27 11:30:24,7632490.5,3647625.25
2025-06-27 11:30:25,7632273.5,3647496.75
2025-06-27 11:30:26,7632264.2,3647348.4
2025-06-27 11:30:27,7632049.8,3647183.0
2025-06-27 11:30:28,7631895.8,3647019.2
2025-06-27 11:30:29,7631524.0,3646792.777777778
2025-06-27 11:30:30,7631481.833333333,3646551.0
2025-06-27 11:30:31,7631375.2,3646400.2
2025-06-27 11:30:32,7631170.0,3646067.75
2025-06-27 11:30:33,7631160.0,3645908.0
2025-06-27 11:30:34,7630966.5,3645813.75
2025-06-27 11:30:35,7631113.75,3645712.5
2025-06-27 11:30:36,7631143.0,3645592.8
2025-06-27 11:30:37,7630686.25,3645284.5
2025-06-27 11:30:38,7630652.666666667,3645143.6666666665
2025-06-27 11:30:39,7630494.0,3645048.25
2025-06-27 11:30:40,7630420.0,3644936.0
2025-06-27 11:30:41,7630253.8,3644823.6
2025-06-27 11:30:42,7630232.0,3644556.75
2025-06-27 11:30:43,7630108.0,3644438.6666666665
2025-06-27 11:30:44,7629828.666666667,3644354.6666666665
2025-06-27 11:30:45,7629714.2,3644273.2
2025-06-27 11:30:46,7629639.2,3644169.4
2025-06-27 11:30:47,7630139.6,3644059.2
2025-06-27 11:30:48,7629913.6,3643984.0
2025-06-27 11:30:49,7629935.75,3643816.875
2025-06-27 11:30:50,7629657.714285715,3643649.8571428573
2025-06-27 11:30:51,7629740.2,3643552.0
2025-06-27 11:30:52,7630292.75,3643331.75
2025-06-27 11:30:53,7630267.333333333,3643212.6666666665
2025-06-27 11:30:54,7630656.333333333,3643180.3333333335
2025-06-27 11:30:55,7630509.6,3643075.8
2025-06-27 11:30:56,7630523.6,3642951.8
2025-06-27 11:30:57,7630886.75,3642734.5
2025-06-27 11:30:58,7631014.333333333,3642608.6666666665
2025-06-27 11:30:59,7630802.333333333,3642569.6666666665
2025-06-27 11:31:00,7630754.8,3642491.6
2025-06-27 11:31:01,7630600.8,3642426.6
2025-06-27 11:31:02,7630616.2,3642323.4
2025-06-27 11:31:03,7630671.4,3642220.4
2025-06-27 11:31:04,7630580.25,3642107.875
2025-06-27 11:31:05,7630631.857142857,3641968.8571428573
2025-06-27 11:31:06,7630453.8,3641858.8
2025-06-27 11:31:07,7630355.75,3641615.0
2025-06-27 11:31:08,7630168.666666667,3641487.6666666665
2025-06-27 11:31:09,7630287.666666667,3641400.3333333335
2025-06-27 11:31:10,7630653.6,3641330.0
2025-06-27 11:31:11,7630827.4,3641244.4
2025-06-27 11:31:12,7630858.0,3641145.2
2025-06-27 11:31:13,7630891.8,3641068.4
2025-06-27 11:31:14,7630821.5,3640953.75
2025-06-27 11:31:15,7631085.0,3640874.285714286
2025-06-27 11:31:16,7630912.6,3640750.6
2025-06-27 11:31:17,7630871.0,3640556.0
2025-06-27 11:31:18,7630647.0,3640451.0
2025-06-27 11:31:19,7630858.333333333,3640396.3333333335
2025-06-27 11:31:20,7630875.8,3640347.0
2025-06-27 11:31:21,7630536.6,3640267.8
2025-06-27 11:31:22,7630152.25,3640093.0
2025-06-27 11:31:23,7630137.0,3640000.6666666665
2025-06-27 11:31:24,7630331.666666667,3639949.0
2025-06-27 11:31:25,7630187.0,3639899.75
2025-06-27 11:31:26,7630186.6,3639840.4
2025-06-27 11:31:27,7630042.6,3639762.6
2025-06-27 11:31:28,7630067.4,3639694.2
2025-06-27 11:31:29,7630351.875,3639618.0
2025-06-27 11:31:30,7630174.714285715,3639513.0
2025-06-27 11:31:31,7629983.4,3639440.6
2025-06-27 11:31:32,7629848.8,3639389.4
2025-06-27 11:31:33,7630095.4,3639320.8
2025-06-27 11:31:34,7630047.375,3639260.375
2025-06-27 11:31:35,7629792.285714285,3639165.714285714
2025-06-27 11:31:36,7629776.4,3639084.8
2025-06-27 11:31:37,7629866.75,3638975.5
2025-06-27 11:31:38,7630141.0,3638873.0
2025-06-27 11:31:39,7630041.0,3638832.6666666665
2025-06-27 11:31:40,7630043.0,3638794.0
2025-06-27 11:31:41,7629952.8,3638756.4
2025-06-27 11:31:42,7629896.75,3638653.5
2025-06-27 11:31:43,7629890.0,3638564.25
2025-06-27 11:31:44,7629706.666666667,3638525.3333333335
2025-06-27 11:31:45,7629592.75,3638468.0
2025-06-27 11:31:46,7629824.6,3638398.6
2025-06-27 11:31:47,7629927.5,3638299.0
2025-06-27 11:31:48,7629597.25,3638177.25
2025-06-27 11:31:49,7629924.333333333,3638141.0
2025-06-27 11:31:50,7630133.25,3638094.0
2025-06-27 11:31:51,7629993.4,3638008.6
2025-06-27 11:31:52,7629952.25,3637848.75
2025-06-27 11:31:53,7629889.75,3637717.5
2025-06-27 11:31:54,7630273.333333333,3637692.3333333335
2025-06-27 11:31:55,7630022.25,3637633.5
2025-06-27 11:31:56,7629960.4,3637563.4
2025-06-27 11:31:57,7629860.5,3637414.0
2025-06-27 11:31:58,7629959.75,3637277.25
2025-06-27 11:31:59,7629910.333333333,3637249.6666666665
2025-06-27 11:32:00,7629758.0,3637200.0
2025-06-27 11:32:01,7629757.0,3637137.6
2025-06-27 11:32:02,7629567.25,3637031.0
2025-06-27 11:32:03,7629519.0,3636944.0
2025-06-27 11:32:04,7629366.666666667,3636904.3333333335
2025-06-27 11:32:05,7629206.25,3636874.25
2025-06-27 11:32:06,7628991.2,3636810.4
2025-06-27 11:32:07,7629440.0,3636754.0
2025-06-27 11:32:08,7629292.6,3636692.2
2025-06-27 11:32:09,7629166.857142857,3636629.4285714286
2025-06-27 11:32:10,7628838.875,3636537.875
2025-06-27 11:32:11,7629010.2,3636470.2
2025-06-27 11:32:12,7628947.2,3636412.6
2025-06-27 11:32:13,7628888.8,3636325.6
2025-06-27 11:32:14,7628666.142857143,3636235.5714285714
2025-06-27 11:32:15,7628358.25,3636179.375
2025-06-27 11:32:16,7628139.2,3636135.0
2025-06-27 11:32:17,7627423.75,3636076.75
2025-06-27 11:32:18,7626793.666666667,3636002.0
2025-06-27 11:32:19,7626671.5,3635982.75
2025-06-27 11:32:20,7626423.5,3635941.75
2025-06-27 11:32:21,7626214.8,3635927.0
2025-06-27 11:32:22,7625790.5,3635864.75
2025-06-27 11:32:23,7625929.0,3635800.0
2025-06-27 11:32:24,7625738.5,3635772.5
2025-06-27 11:32:25,7625682.0,3635739.75
2025-06-27 11:32:26,7625612.4,3635719.0
2025-06-27 11:32:27,7625898.0,3635635.0
2025-06-27 11:32:28,7626038.333333333,3635556.0
2025-06-27 11:32:29,7625916.25,3635515.75
2025-06-27 11:32:30,7626433.25,3635458.5
2025-06-27 11:32:31,7626664.6,3635431.0
2025-06-27 11:32:32,7626543.5,3635373.25
2025-06-27 11:32:33,7626781.333333333,3635296.6666666665
