tstamp,CH1,CH2
2025-07-29 16:30:00,8655866.833333334,5289597.666666667
2025-07-29 16:30:01,8655867.0,5287500.6
2025-07-29 16:30:02,8655895.2,5285583.0
2025-07-29 16:30:03,8655862.2,5283652.2
2025-07-29 16:30:04,8655837.222222222,5280955.0
2025-07-29 16:30:05,8655856.166666666,5278047.833333333
2025-07-29 16:30:06,8655807.2,5275929.0
2025-07-29 16:30:07,8655890.4,5273983.4
2025-07-29 16:30:08,8656025.2,5272068.4
2025-07-29 16:30:09,8655914.555555556,5269367.222222222
2025-07-29 16:30:10,8655931.666666666,5266466.5
2025-07-29 16:30:11,8655966.8,5264353.8
2025-07-29 16:30:12,8655980.8,5262431.2
2025-07-29 16:30:13,8655882.4,5260503.8
2025-07-29 16:30:14,8655861.888888888,5257825.444444444
2025-07-29 16:30:15,8655772.333333334,5254978.333333333
2025-07-29 16:30:16,8655730.4,5252885.4
2025-07-29 16:30:17,8655754.0,5250998.8
2025-07-29 16:30:18,8655764.6,5249112.4
2025-07-29 16:30:19,8655764.666666666,5246498.333333333
2025-07-29 16:30:20,8655788.0,5243726.0
2025-07-29 16:30:21,8655767.0,5241704.2
2025-07-29 16:30:22,8655766.4,5239829.6
2025-07-29 16:30:23,8655760.8,5237940.2
2025-07-29 16:30:24,8655749.0,5235233.111111111
2025-07-29 16:30:25,8655712.666666666,5232231.166666667
2025-07-29 16:30:26,8655758.2,5229959.6
2025-07-29 16:30:27,8655777.6,5227818.8
2025-07-29 16:30:28,8655750.6,5225651.8
2025-07-29 16:30:29,8655729.444444444,5222603.888888889
2025-07-29 16:30:30,8655683.166666666,5219297.0
2025-07-29 16:30:31,8655648.8,5216841.8
2025-07-29 16:30:32,8655631.0,5214595.0
2025-07-29 16:30:33,8655655.2,5212331.6
2025-07-29 16:30:34,8655636.125,5209363.625
2025-07-29 16:30:35,8655621.714285715,5205915.142857143
2025-07-29 16:30:36,8655633.8,5203140.8
2025-07-29 16:30:37,8655638.2,5200816.8
2025-07-29 16:30:38,8655587.2,5198478.8
2025-07-29 16:30:39,8655537.75,5195444.0
2025-07-29 16:30:40,8655530.857142856,5191909.571428572
2025-07-29 16:30:41,8655522.2,5189093.6
2025-07-29 16:30:42,8655568.4,5186754.6
